FavouritesCount,FriendsCount,StatusesCount,isVerified,isTranslator,location,Lang,isRetweetedByMe
14053,355,53600,false,false,null,th,false
41,173,14587,false,false,Paris ,fr,false
371,169,1865,false,false,San Antonio- Tx ,en,false
6395,148,2847,false,false,Worldwide,en,false
5342,308,3151,false,false,Hovering over Earth searching,en,false
99,194,23231,true,false,London- England,en,false
471,2461,18585,true,false,London- England,en,false
2870,688,53949,false,false,null,en,false
860,39,112731,false,false,Malaysia,en,false
746,400,104997,false,false,Old Trafford Manchester,fr,false
3424,1166,20990,false,false,Madrid- Espa?a,es,false
32716,1462,7467,false,false,null,en,false
5214,497,8616,false,false,Somewhere,en,false
6858,335,22304,false,false,NJ,en,false
3169,237,3362,false,false,San Antonio- TX,fr,false
1571,284,2562,false,false,Johannesburg,en,false
7145,587,19640,false,false,null,en,false
45813,4524,14634,false,false,null,en,false
15927,1041,71291,false,false,Kedah- Malaysia,en,false
16234,1851,3470,false,false,null,pt,false
622,275,4612,false,false,null,en,false
19,249,8396,false,false,UPM,en,false
7939,452,19463,false,false,who the hell knows ,en,false
22424,290,28709,false,false,null,en,false
816,23,984,false,false,Uhersk? Hradi?t?,cs,false
32641,4809,39227,false,false, NYC- USA?,en,false
5819,1656,7656,false,false,null,en,false
62739,340,81664,false,false,Cleveland- Ohio,en,false
634,3373,29524,false,false,Abuja- Nigeria,en,false
1334,73,465,false,false,null,en,false
8372,422,11923,false,false,Malaysia,en,false
31000,242,58730,false,false,Casterly Rock,fr,false
2237,256,18219,false,false,JB ? SG,en,false
704,41,1791,false,false,TOKYO,ja,false
26,36,399,false,false,null,fi,false
2812,154,5944,false,false,Nakhon Phanom- Thailand,en,false
24022,3865,24894,false,false,Tennessee- USA,en,false
53228,4976,151435,false,false,Texas- USA,en,false
4243,1978,12405,false,false,North London,en,false
12035,2137,77490,false,false,SELANGOR DARUL EHSAN,en,false
1687,786,103081,false,false,Tokyo-to- Japan,en,false
14382,574,7040,false,false,null,en,false
16,721,981,false,false,null,en,false
1093,267,40498,false,false,Enfield- London,en,false
1650,3474,3003,false,false,United States,en,false
1147,279,84787,false,false,BKK- Thailand,en,false
3785,2972,25950,false,false,null,en,false
7274,280,9760,false,false,skiathos greece,en-gb,false
82016,4836,65719,false,false,United States,en,false
20612,4746,18107,false,false,Malaysia,en,false
7213,442,21568,false,false,617,en,false
2909,173,19131,false,false,Ayer Keroh,en,false
17514,396,26415,false,false,NJ,en,false
11523,8572,15058,false,false,Kington Herefordshire,en,false
14373,627,36774,false,false,San Antonio- TX,en,false
20074,2108,61579,false,false,Kalamazoo- MI & STL- MO,en,false
501,269,387,false,false,The 2-6-0,en,false
34,89,46,false,false,null,en,false
15845,398,6321,false,false,Ube-shi- Yamaguchi,en,false
4719,382,5267,false,false,Sunny Florida,en,false
686,754,47056,false,false,Kepala Batas,en,false
20078,211,5883,false,false,null,en,false
3188,414,32453,false,false,Negri Sembilan- Malaysia,en,false
10300,95,946,false,false,null,en,false
28543,65,11267,false,false,Sheffield/Halifax- England,en-gb,false
779,151,2372,false,false,null,en,false
49765,2537,63783,false,false,Colorado,en,false
4663,255,3999,false,false,Cheras- Selangor,en,false
21006,281,18139,false,false,Leigh-on-Sea- England,en,false
8292,551,25853,false,false,Home,en,false
14974,4300,93275,false,false,United Kingdom,en,false
42922,1391,28301,false,false,Pennsylvania- USA,en,false
284,162,5350,false,false,null,en,false
104,379,1827,false,false,null,en,false
5374,2098,22300,false,false,United States,en,false
179023,544,72196,false,false,null,en,false
3424,1166,20992,false,false,Madrid- Espa?a,es,false
10197,2599,35986,false,false,everywhere ,en,false
4498,420,36442,false,false,null,en,false
17590,651,23712,false,false,Selinsing- Perak,en,false
15906,218,16349,false,false,null,en,false
16790,1663,14603,false,false,United States,en,false
2291,161,929,false,false,Michigan- USA,en,false
15628,318,1696,false,false,Mon lit,en,false
7070,1108,5131,false,false,null,en,false
1607,856,47341,false,false,kuala lumpur,en,false
3187,2974,4364,false,false,United States,en,false
278,37,734,false,false,Northern Ireland- United Kingd,en,false
4521,602,45280,false,false,Alcorcon (Madrid),es,false
7066,571,11505,false,false,Leighton Buzzard- England,en,false
1630,574,966,false,false,south belfast. #COYI,en,false
15657,4157,4833,false,false,Michigan,en,false
0,40,5540,false,false,United States,en,false
9530,1957,2203,true,false,Liverpool,en,false
4521,602,45282,false,false,Alcorcon (Madrid),es,false
2573,1810,5908,false,false,OKC,en,false
5386,527,14694,false,false,Liverpool,en,false
1,11,304,false,false,Republic of the Philippines,en,false
1744,2476,109590,false,false,Shizuoka-Japan,ja,false
5806,1325,2348,false,false,null,en-GB,false
0,840,25,false,false,Mesa- AZ,en,false
2782,326,3786,false,false,null,en,false
273037,8212,304621,false,false,New Hampshire- USA,en,false
148472,1916,198842,false,false,Enfield,en,false
564,99,1782,false,false,Aberdeen,en,false
7895,317,38739,false,false,Evreux/LeHavre,fr,false
7430,60,7195,false,false,null,en,false
2950,334,35744,false,false,Brighton,en,false
579,10132,18949,false,false,Pennsylvania- USA,en,false
5806,1325,2348,false,false,null,en-GB,false
0,1,2822,false,false,null,en,false
2297,353,4486,false,false,Chicago- Il,en,false
49,7,115,false,false,null,en,false
6808,113,33606,false,false,null,en,false
3437,130,3731,false,false,Imus-  Cavite- Philippines,en,false
6435,1097,32864,false,false,Malacca- Malaysia,en,false
3992,335,7390,false,false,Malaysia,en,false
1909,317,77573,false,false,Paris ,fr,false
19352,312,730,false,false,Indiana- USA,en,false
2075,43,1163,false,false,Committed to those who sacrificed for what America truly should be- not what Trump is making it.,en,false
18620,459,23128,false,false,null,en,false
4542,3170,3036,false,false,null,en,false
93074,4034,65417,false,false,Wisconsin,en,false
2010,574,48115,false,false,New York- NY,en,false
61478,3259,8298,false,false,null,en,false
37,2476,853,false,false,Republic of Korea,en,false
17312,143,81397,false,false,Amphoe Mueang Nong Khai- Changwat Nong Khai,en,false
97143,487,74576,false,false,D[M]V,en,false
608,1452,7146,false,false,null,en,false
3033,1444,19650,false,false,United Kingdom,en,false
5737,523,11244,false,false,Houston- TX,en,false
112,223,787,false,false,Sarasota- FL,en,false
53480,2247,82198,true,false,LDN or MCR,en,false
62515,4507,111933,false,false,Blue Hero in Red Trumpsterland,en,false
11894,7529,22309,false,false,New York/NYC/NOLA,en,false
2388,173,2323,false,false,Andover- MA,en,false
3033,1444,19650,false,false,United Kingdom,en,false
17535,657,17469,false,false,null,en,false
34647,264,48710,false,false,Downtown Flavortown,en,false
900,271,252,false,false,England- United Kingdom,en,false
67277,649,3922,false,false,null,en,false
1174,136,42452,false,false,Kobe Japan,en,false
109412,268,3118,false,false,Section- AL,en,false
1396,290,60244,false,false,null,en,false
28540,531,18803,false,false,abrazando a la ?lite.??,es,false
1430,817,369,false,false,null,en,false
23905,697,16975,false,false,Colorado,en,false
42788,1520,112298,false,false,null,en,false
5303,333,10916,false,false,Brentford,en,false
22980,4347,19228,false,false,null,en,false
1007,397,47928,false,false,Putrajaya Federal Territory,en,false
3749,207,58040,false,false,null,en,false
104335,2289,39104,false,false,null,en,false
22187,1558,12549,false,false,Johannesburg- South Africa,en,false
4227,782,3066,false,false,Manchester- England,en,false
2227,1260,8396,false,false,San Francisco Bay Area,en,false
6500,199,1475,false,false,null,en,false
4073,55,1892,false,false,Coral Gables- FL,en,false
511,595,3171,false,false,null,en,false
14487,1078,5741,false,false,Bristol Pucklechurch,en,false
6478,35,10725,false,false,null,en,false
90017,3592,28996,false,false,Houston- TX,en,false
5806,1325,2350,false,false,null,en-GB,false
2655,367,4964,false,false,Temperley - BsAs - Argentina,en,false
562,156,18602,false,false,null,en,false
52336,1031,44946,false,false,Florida- USA,en,false
4545,3170,3037,false,false,null,en,false
1922,1048,46376,false,false,perak-malaysia,en,false
5251,341,13229,false,false,null,en,false
8609,1321,35784,false,false,null,en,false
8434,100,679,false,false,null,sv,false
3170,1160,143277,false,false,in my happy place ?,en,false
37231,229,30253,false,false,null,en,false
13238,5601,27886,false,false,St Paul- MN,en,false
87573,4461,49783,false,false,Rochester- NY... USA,en,false
6809,3809,35962,false,false,Kentucky- USA,en,false
34,108,1002,false,false,null,en,false
702,144,1519,false,false,null,en,false
1194,3084,9060,false,false,null,en,false
151070,2863,69028,false,false,USA,en,false
2324,1207,28540,false,false,null,en,false
21455,615,24862,false,false,greendale community college ,en,false
3685,628,12284,false,false,Maryland- USA,en,false
4800,1056,7091,false,false,New York- USA,en,false
53480,2247,82199,true,false,LDN or MCR,en,false
36,824,4560,false,false,Coast- Kenya,en,false
228,51,1147,false,false,null,en,false
20174,1088,20198,false,false,0116,en,false
4916,327,10136,false,false,null,en,false
2849,306,24646,false,false,Johor Bahru- Johor,en-gb,false
173,269,27150,false,false,null,en,false
11002,1948,36865,false,false,null,en,false
3685,628,12284,false,false,Maryland- USA,en,false
8193,203,5486,false,false,birmingham,en,false
3690,2548,38750,false,false,Norwich- UK,en,false
4164,122,6188,false,false,Ingeniero White. Bahia Blanca,es,false
3584,75,71410,false,false,null,th,false
847,654,31309,false,false,KUALA LUMPUR,en,false
1921,179,9170,false,false,Bangkok- Thailand,en,false
3685,628,12284,false,false,Maryland- USA,en,false
29690,293,40458,false,false,Tenerife,es,false
227,89,24961,false,false,null,en,false
22117,195,6880,false,false,Ulm- Deutschland,de,false
1531,1060,31421,false,false,null,en,false
6061,161,1487,false,false,Ohio- USA,en,false
24993,542,21753,false,false,MKE ,en,false
447,479,5001,false,false,Sheffield- England,en,false
1341,446,1019,false,false,Manchester- England,en,false
17915,5526,9971,false,false,Wisconsin- USA,en,false
10064,3428,9476,false,false,Bolton- England,en-GB,false
10122,1388,11538,false,false,Bad Wildbad- Deutschland,en,false
15086,293,10880,false,false,19 years old,en-gb,false
55122,789,86751,false,false,Taiping,en,false
556,218,8823,false,false,?????????? ?????? ??,en,false
1910,207,27827,false,false,??? ???????- ??????? ??????? ?,en,false
41,2276,63792,false,false,Tottenham- London,en,false
7848,248,13660,false,false,White Hart Lane,en,false
23002,1464,19532,false,false,Upstate NY ,en,false
6042,675,3753,false,false,null,en,false
38294,577,30411,false,false,Port Dickson- Negeri Sembilan,en,false
62695,4505,109534,false,false,null,en,false
13259,517,6477,false,false,Washington- PA,en,false
23594,369,22544,false,false,null,en,false
478,80,466,false,false,null,en,false
38620,5406,84922,false,false,NYC,en,false
1783,271,13420,false,false,null,en,false
1750,199,4134,false,false,Deep in the heart of Jersey,en,false
272,131,145448,false,false,null,en,false
1525,207,1478,false,false,null,en,false
719,119,1119,false,false,null,en,false
42,471,2515,false,false,Uitm Puncak Perdana - Ampang,en,false
116,9,681,false,false,Upper Michigan,en,false
43264,3306,36126,false,false,Minnesota- USA,en,false
336,164,1904,false,false,null,fr,false
2836,625,11688,false,false,New Jersey- USA,en,false
1970,283,23060,false,false,null,en,false
116,157,557,false,false,UK,en,false
42,471,2515,false,false,Uitm Puncak Perdana - Ampang,en,false
7153,369,49645,false,false,Bangkok Thailand,en,false
17551,732,16686,false,false,null,en,false
2799,976,73406,false,false,Bishop's Stortford- East,en,false
1883,145,2405,false,false,United States,en,false
74799,381,11835,false,false,null,en-gb,false
1661,479,4518,false,false,Lagos,en,false
61864,170,36335,false,false,null,en,false
1,11,4,false,false,null,en,false
14531,3466,12524,false,false,Exit #36- Joisey,en,false
2289,165,8112,false,false,null,th,false
13192,187,7832,false,false,null,en-gb,false
1025,1003,1058,false,false,United Kingdom,en,false
1892,1698,130231,false,false,UK: London,en,false
2019,833,2805,false,false,null,en,false
192,4303,147190,false,false,UK,en,false
3539,548,1578,false,false,null,en,false
758,139,671,false,false,null,en,false
1641,1885,59086,false,false,San Antonio- Texas,en,false
157,306,3524,false,false,South Shore- England,en,false
2725,364,1609,false,false,null,en,false
1222,1610,2612,false,false,United Kingdom,en-gb,false
17260,546,52377,false,false,Kuala Terengganu-Terengganu,en,false
10940,325,38974,false,false,Copenhagen- Denmark,da,false
939,813,23568,false,false,Essex,en,false
83,593,28135,true,false,Meudon- France,fr,false
17,688,2228,false,false,Little Clacton,en,false
5404,462,594,false,false,null,en,false
218,37,164,false,false,null,en,false
1716,551,2415,false,false,null,en,false
31530,383,19448,false,false,null,en,false
1681,569,6550,false,false,null,en,false
13033,600,12527,false,false,null,en,false
2259,67,2229,false,false,Georgia- USA,en,false
1163,338,1294,false,false,Middle of nowhere,en,false
328,1668,204234,true,false,null,en,false
1103,2729,3063,false,false,South East- England,en-gb,false
13,95,38,false,false,Folkestone- England,en,false
0,180,273,false,false,null,en,false
53008,784,165115,false,false,Accra- Ghana,en,false
26364,484,101340,false,false,Apartment 20,en,false
609,242,2262,false,false,Los Angeles- CA,en,false
497,80,178,false,false,United States,en,false
1002,515,3,false,false,null,en,false
49199,2351,57832,false,false,London- England ,en,false
10716,452,13451,false,false,null,ja,false
11604,579,8540,false,false,United States,en,false
22024,1682,41027,false,false,null,th,false
5116,388,33954,false,false,England.,en,false
1751,395,3146,false,false,Tasmania- Australia,en,false
4054,129,2375,false,false,Stamford Bridge- England,en,false
9822,2006,109854,false,false,Reigate,en,false
3704,2007,11396,false,false,null,en,false
638,198,64483,false,false,?? ??? ???? ??????? ,en,false
99637,917,44475,false,false,null,ja,false
21061,1432,3620,false,false,London- England,en,false
18488,539,16592,false,false,null,en,false
14357,136,8642,false,false,From The Lane,en-GB,false
12175,488,8678,false,false,東京,ja,false
1883,541,104412,false,false,Magic City,en,false
783,477,33438,false,false,null,en,false
7696,1231,15871,false,false,null,en,false
2735,323,52821,false,false,London,en,false
66674,2398,127958,false,false,Tokyo-Japan,ja,false
805,1528,40888,false,false,null,en,false
44821,550,12087,false,false,GOD's Heart,en,false
5410,238,13772,false,false,Bestari Jaya (Batang Berjuntai)- Selangor,en,false
5134,151,3017,false,false,null,en,false
10488,873,60169,false,false,San Antonio- TX,en,false
19,439,60080,false,false,null,tr,false
68,56,495,false,false,null,en,false
45726,398,7522,false,false,Penang- Malaysia,en,false
286,145,2909,false,false,England- United Kingdom,en-gb,false
0,224,18979,false,false,Nederland,nl,false
1,273,4337,false,false,null,en,false
269,113,44,false,false,Newark- NJ,en,false
83,641,3496,false,false,Gym,en,false
420,481,92993,false,false,Ashecliffe- Shutter Island.,en,false
5882,189,7230,false,false,Japan ,ja,false
5,73,25,false,false,Lubao- Central Luzon,en,false
105,65,329,false,false,null,en,false
1211,834,299681,false,false,Wilmington & Philly,en,false
2908,137,1525,false,false,work or at home,en,false
20092,916,65158,false,false,null,th,false
4452,374,35092,false,false,mother earth cuz ,en,false
10305,443,11210,false,false,Vila Velha- El Paso- TX.,pt,false
31351,335,25888,false,false,null,en,false
106,57,143,false,false,null,en,false
33,179,20,false,false,Toronto- Ontario,en,false
179,3501,27042,false,false,null,hr,false
1040,450,77,false,false,Antalya- T?rkiye,en,false
15467,1234,40822,false,false,null,en,false
41362,1290,8411,false,false,United States,en,false
110560,2790,206661,false,false,null,en,false
7,57,32949,false,false,null,th,false
313,0,41,false,false,Chicago,en,false
207,562,16519,true,false,East Lansing- Mich.,en,false
60621,1555,36516,false,false,Melbourne- FL,en,false
24084,119,11107,false,false,null,en,false
6324,664,2343,false,false,Chicago,en,false
1099,77,93972,true,false,null,en,false
15882,487,29810,false,false,San Antonio- TX,en,false
2856,557,1374,false,false,MP ?? East Lansing,en,false
48570,4448,177711,false,false,null,en,false
20830,618,58016,false,false,null,en,false
265728,130,258212,false,false,null,it,false
8920,312,12051,false,false,San Antonio- TX,en,false
179,3501,27042,false,false,null,hr,false
3685,628,12285,false,false,Maryland- USA,en,false
9581,87,9589,false,false,Metro Pittsburgh,en,false
4097,4144,121406,false,false,Nigeria,en,false
6501,200,1476,false,false,null,en,false
1114,866,100225,false,false,Republic of Croatia,en,false
19437,1612,10027,false,false,United States,en,false
28393,4803,90007,false,false,my crib,en,false
32788,426,16445,false,false,London- England,en,false
13,95,39,false,false,Folkestone- England,en,false
30428,1002,163721,false,false,Detroit- MI,en,false
371,430,8969,false,false,LDN,en,false
471,2460,18586,true,false,London- England,en,false
1243,44,1094,false,false,Mombasa- Kenya,en,false
3251,975,11733,false,false,Stone Mountain- GA,en,false
6179,1085,81308,false,false,Nakai-machi- Kanagawa,en,false
530,400,2552,false,false,null,ko,false
2,26,6,false,false,England- United Kingdom,en,false
5,262,5167,false,false,Nairobi Kenya,en,false
3509,268,15704,false,false,null,en,false
6,751,29167,false,false,null,en,false
46520,685,67617,false,false,Swansea- mush.,en,false
3861,574,5657,false,false,?thailand
???,th,false
4559,253,31363,false,false,Santiago Bernab?u / L.A,en,false
2414,303,3528,false,false,null,en,false
22442,551,175837,false,false,Nato a San Siro- Milano-,it,false
139444,3617,21630,false,false,London- England,en,false
2358,745,648,false,false,New York- NY,en,false
7183,210,2612,false,false,oz,en,false
10065,758,24210,false,false,Toronto- Ontario,en,false
420,135,864,false,false,Your head,en,false
53597,417,7000,false,false,Iceland,en,false
4,1896,488,false,false,London- England,en,false
10,0,15778,false,false,null,en,false
2,0,59150,false,false,California- USA,en,false
40617,1070,242716,false,false,Toronto- Ontario,en,false
2510,610,45075,false,false,ubiquitous,en,false
2663,97,606746,false,false,(Sarawak-North London) ?,en,false
25,52,254019,false,false,null,en,false
2321,653,5336,false,false,null,en-GB,false
3149,1961,17122,false,false,England,en,false
4562,4456,87024,false,false,Glasgow- Scotland,en-gb,false
2,0,59152,false,false,California- USA,en,false
297,970,103776,false,false,Jackson- 5ip,en,false
368,23,449,false,false,Watford- England,en,false
1916,391,35655,false,false,Buenos Aires,es,false
3952,3460,88308,false,false,Huddersfield,en,false
6,313,415,false,false,null,en,false
191395,658,200372,false,false,null,en,false
22505,399,12522,false,false,Victonara Salas Galang,en,false
34208,918,37298,false,false,Lagos- Nigeria,en,false
116,445,5318,false,false,New york city,en,false
4084,315,3036,false,false,null,en,false
4595,389,14542,false,false,null,en,false
68,56,496,false,false,null,en,false
5171,1060,16426,false,false,North West- England,en,false
1606,897,175863,false,false, ( Marcos 4:35-40 ) ,es,false
14918,2,38139,false,false,Seixal- Portugal,pt,false
461,374,23538,false,false,Somewhere,en,false
9240,164,6597,false,false,null,en,false
51,161,7655,false,false,Caloocan High School,en,false
48802,232,31382,false,false,Oregon- USA,en,false
9984,924,1938,false,false,Neath- Wales,en,false
12,95,4325,false,false,null,en,false
1497,522,2247,false,false,null,en-GB,false
0,41,7,false,false,Houston- TX,en,false
461,374,23539,false,false,Somewhere,en,false
567,138,251258,false,false,Semarang Selatan- Indonesia,id,false
13775,478,92229,false,false,Bills/Sabres/Yankees/Spurs/TDE,en,false
27,243,123,false,false,Croatia,en,false
225,370,1076,false,false,My home is in my head,en,false
1606,897,175864,false,false, ( Marcos 4:35-40 ) ,es,false
111,181,286,false,false,Bruxelles- Belgique,en,false
139302,72,55539,false,false,null,en,false
269,82,24,false,false,Florida- USA,en,false
16840,4141,68575,false,false,null,en,false
938,1703,14044,false,false,null,en,false
4660,631,4002,false,false,Reykjavik ,en,false
993,98,4042,false,false,Wardell Curry,en,false
1589,1796,30755,false,false,null,en,false
118,2522,228905,false,false,UK,en-gb,false
4058,806,4762,false,false,Chester- England,en,false
2151,156,295,false,false,null,en,false
106,66,335,false,false,null,en,false
7806,32,7359,false,false,Greece,el,false
3175,596,823,false,false,null,en,false
5272,420,100658,false,false,rindu,en,false
706,265,1612,false,false,null,en,false
9960,875,21991,false,false,Campo Grande- Rio de Janeiro,pt,false
0,55,10761,false,false,null,en,false
3762,143,655,false,false,null,en-gb,false
4005,61,1562,false,false,Bodrum,tr,false
0,569,48553,false,false,Boise- ID,en,false
2332,286,6612,false,false,null,en,false
47,109,697,false,false,null,en,false
890,581,2860,false,false,Slough- UK,en,false
40754,723,27960,false,false,Athens/Greece,en,false
4667,239,2665,false,false,null,en,false
547,202,518,false,false,null,en,false
223739,4097,46157,false,false,null,en,false
8746,324,9939,false,false,Memed club,en-gb,false
8355,172,10493,false,false,sunflower field ?,en,false
287,513,58496,false,false,Selangor- Malaysia,en,false
24715,431,2078,false,false,London- England,en,false
838,363,576,false,false,eMlazi-South Africa ,en,false
112,512,736,false,false,null,en,false
9514,961,5209,false,false,null,en,false
7162,216,9950,false,false,??? ???????- ??????? ??????? ?,en,false
58321,219,42853,false,false,Northwest Indiana,en,false
114722,572,103325,false,false,Africa (by Toto). ,en,false
42297,1256,40474,false,false,Chicago- IL,en,false
16689,478,20059,false,false,Vilnius- Lithuania,en,false
23981,119,3827,false,false,null,en,false
889,270,1921,false,false,Somalia,en,false
2304,209,3422,false,false,Kodiang,en,false
1593,180,3380,false,false,Austin- TX,en,false
31160,538,6617,false,false,United States,en,false
187,57,351,false,false,null,en,false
5685,110,5156,false,false,United States,en,false
138889,946,46206,false,false,null,en,false
1121,258,378,false,false,East London- SA,en-gb,false
88,59,166,false,false,270,en,false
28318,449,14893,false,false,Wilmington- NC ,en,false
24265,3911,32931,false,false,null,en,false
191,322,190,false,false,null,en,false
19722,796,21223,false,false,Bexar County,en,false
18139,718,12180,false,false,null,en,false
187041,5010,234802,false,false,Rhode Island,en,false
5497,1238,7582,false,false,IT REALLY IS LEE GRANT FC,en,false
1464,357,561,false,false,Detroit- MI,en,false
4959,1326,3708,false,false,London / Rickmansworth,en,false
13376,4937,48763,false,false,Texas,en,false
4005,104,2757,false,false,Washington- DC,en,false
1647,52,3815,false,false,null,en,false
5241,328,9319,false,false,null,sv,false
194,862,70251,true,false,null,en,false
1961,2104,2150,false,false,Banks of the Red Cedar,en,false
101,156,135,false,false,Espa?a,es,false
185458,855,51265,false,false,21 ? ?? ? she/her ? 16+ pls!,en,false
396,9,4880,false,false,null,en-gb,false
86910,521,54043,false,false,England- United Kingdom,en,false
1647,52,3816,false,false,null,en,false
4451,308,3658,false,false,null,en,false
1,1998,5025,false,false,Sainte-foy-les-Lyon,fr,false
9589,380,16525,false,false,Columbus- OH,en,false
1440,91,1487,false,false,null,en,false
114722,572,103325,false,false,Africa (by Toto). ,en,false
37113,1539,136670,false,false,North Carolina- USA,en,false
19,61,63,false,false,Big baller brand,en,false
7,440,4931,true,false,null,en-gb,false
324,241,67,false,false,Sasolburg- South Africa,en,false
828,122,38,false,false,England- United Kingdom,en,false
1110,620,2342,false,false,Dundee- Scotland,en-gb,false
3845,645,342,false,false,San Antonio- TX,en,false
229,375,181,false,false,TeamFollowBack,en,false
4812,1192,4130,false,false,The Cold Dark Streets,en,false
8397,2503,19223,false,false,Mike Leigh,en,false
395,77,2521,false,false,Houston- TX,en,false
12384,299,6393,false,false,Quito,es,false
1647,52,3818,false,false,null,en,false
60711,7236,33858,false,false,Manhattan- NY,en,false
586,327,11574,false,false,null,en,false
16477,412,36708,false,false,null,en,false
714,255,26846,false,false,?????????,th,false
26398,222,24356,false,false,? Shifty Shafts ?,en,false
31635,2175,113333,false,false,Lagos. Abuja. Kaduna,en,false
14405,116,6526,false,false,London,en,false
7989,363,18594,false,false,CROWN CITY- Queenz NYC ?,en,false
37583,398,43053,false,false,Dayton- OH,en,false
904,87,217,false,false,London,en,false
85,142,1679,false,false,kajang - Selangor,en,false
57,406,8885,false,false,Lansing- Michigan,en,false
1651,248,1955,false,false,United Kingdom,en-gb,false
4463,353,3446,false,false,United Kingdom,en,false
5003,112,4772,false,false,Florida- USA,en,false
475,325,235,false,false,null,en-gb,false
7,69,191,false,false,null,en,false
10160,421,271109,false,false,null,en,false
9002,188,13505,false,false,Asia,en,false
6667,637,6397,false,false,null,en,false
3777,2336,27695,false,false,St. Alfonzo's,en,false
289,1588,11584,false,false,null,en,false
13080,195,10812,false,false,KOLKATA,en,false
8283,459,158550,false,false,Laguna | Manila,en,false
7,69,192,false,false,null,en,false
1128,155,2154,false,false,null,en,false
8762,459,6382,false,false,All Around The World ,en,false
4257,405,49939,false,false,Malaysia,en,false
6648,136,1651,false,false,LB/Cov,en,false
24817,627,19259,false,false,Dallas- TX,en,false
1717,715,1679,false,false,null,nl,false
12119,6878,233085,false,false,United Kingdom,en,false
480,435,22245,false,false,London,en,false
33638,4997,25178,false,false,Lido Beach- NY,en,false
11689,398,18628,false,false,Kappel- Deutschland,es,false
42579,22483,918457,false,false,Birmingham- England,en,false
7327,200,6703,false,false,nova,en,false
8242,553,14613,false,false,null,en,false
33,4851,40753,false,false,null,en,false
25897,710,18486,false,false,Universe 7,en,false
60391,515,11880,false,false,Bedford- England,en,false
2486,308,195,false,false,Kansas City- MO,en,false
3936,2323,4075,false,false,Europe,sr,false
16,35,107,false,false,null,en,false
5543,484,56912,false,false,Manchester United,en,false
1118,714,58126,false,false,?: qistiisanerd,en,false
22780,640,13114,false,false,London,en,false
16585,1258,7197,false,false,null,en,false
1987,577,3647,false,false,Liverpool- England,ja,false
1582,406,36857,false,false,Gombak- Selangor,en,false
4464,329,3462,false,false,null,en,false
4168,167,7884,false,false,null,en,false
18435,699,2985,false,false,Borehamwood- England,en-GB,false
4005,104,2757,false,false,Washington- DC,en,false
1408,3776,20917,false,false,Bauchi~Nigeria,en,false
5366,669,4973,false,false,San Antonio- TX,en,false
1019,995,14410,false,false,Bedfordshire,en,false
79974,4965,36981,false,false,Carrollton Georgia,en,false
7042,3007,4204,false,false,Cape Town- South Africa,en,false
4593,1063,10453,false,false,La pryor- tx,en,false
31856,1150,13421,false,false,C&A (Menswear),en,false
3866,528,48940,false,false,null,en,false
66721,5000,42759,false,false,OHIO,en,false
13425,5203,64506,false,false,New York,en,false
451,157,5496,false,false,Harrington- DE,en,false
96716,5190,240899,false,false,null,en,false
7811,258,25875,false,false,charlit,en-gb,false
5590,453,12113,false,false,null,en,false
2181,210,3069,false,false,COUNTRYSIDE,en,false
3610,4,30093,false,false,null,en,false
16582,388,10464,false,false,null,en,false
23266,350,6293,false,false,null,en,false
1942,583,7260,false,false,Spencer FC's Basement,en,false
598,1156,53001,false,false,null,en,false
7134,910,4781,false,false,Saranac- MI,en,false
41297,79,1303,false,false,null,en,false
12723,157,16077,false,false,Halifax- NS,en,false
12727,340,1884,false,false,dan's bald head ,en,false
37586,398,43057,false,false,Dayton- OH,en,false
12219,1911,9455,false,false,Miami- FL,en,false
6954,191,7455,false,false,大阪 大阪市 天王寺?,ja,false
3392,1028,36106,false,false,Dereham,en,false
2016,388,1907,false,false,null,en,false
2253,3110,50300,false,false,Bengaluru South- India,en,false
21104,576,131297,false,false,Bugscuffel Community AR,en,false
638,260,60595,false,false,Dungun- Terengganu,en,false
4,16,34,false,false,null,en,false
27217,395,21710,false,false,KL,en,false
164,297,4460,false,false,null,th,false
45624,3995,40878,false,false,null,en,false
10,715,87005,false,false,null,ja,false
69820,450,92734,false,false,null,en,false
67170,309,35171,false,false,Houston- TX,en,false
4029,436,104406,true,false,null,en,false
15176,610,3015,false,false,null,en,false
660,726,26678,false,false,null,en,false
28706,1995,59490,false,false,Vienna,en,false
24332,617,3177,false,false,Jos,en,false
596,143,302,false,false,null,en,false
1969,295,15738,false,false,Marikh,en,false
8,71,30,false,false,null,en,false
1831,354,1548,false,false,日本 沖?,ja,false
17157,215,6230,false,false,London,en,false
10786,1637,81568,false,false,Sydney- Australia,en,false
0,18088,36055,false,false,null,en,false
949,153,1084,false,false,United Arab Emirates,en,false
6645,127,33679,false,false,null,en,false
2027,462,1899,false,false,null,en,false
2764,666,38023,false,false,null,en,false
681,765,20164,false,false,Driving around London all day,en,false
147,98,317,false,false,I ain't gonna tell ya.,en,false
21666,3005,7116,false,false,50%Canada/50%USA  ????,en,false
6352,479,669,false,false,null,en,false
12723,157,16078,false,false,Halifax- NS,en,false
2127,1087,71229,false,false,S?o Paulo- Brasil,pt,false
9013,497,13472,false,false,NORTHSIDE OKC,en,false
26579,211,28919,false,false,Massachusetts- USA,en,false
921,815,1758,false,false,null,en-gb,false
652,451,35475,false,false,Find us somewhere in the ?,en,false
2293,433,6047,false,false,null,en,false
