"FavouritesCount,FriendsCount,StatusesCount,isVerified,isTranslator,location,Lang,isRetweetedByMecreateAt,AccessLevel,ListedCount,Name,ProfileBackgroundColor,Protected18/07/23 06:49:53 INFO twitter4j.TwitterStreamImpl: Establishing connection."
18/07/23 06:50:02 INFO twitter4j.TwitterStreamImpl: Connection established.
18/07/23 06:50:02 INFO twitter4j.TwitterStreamImpl: Receiving status stream.
"25446,2270,42659,false,false,null,en-GB,false,Wed Apr 15 02:46:33 PDT 2015,0,31,Richard lavender ???????,000000,false"
"91284,594,7137,false,false,Sacramento- CA,en,false,Sat Mar 31 14:27:23 PDT 2012,0,9,Bret L??nsway,C0DEED,false"
"5997,1584,5231,false,false,null,en,false,Sat May 06 02:40:55 PDT 2017,0,0,????Paula Vilchez????,F5F8FA,false"
"799,290,614,false,false,null,en,false,Tue Dec 01 15:55:01 PST 2015,0,0,The curry GOAT?,C0DEED,false"
"9542,477,4905,false,false,Mesa- Arizona,en,false,Sun Nov 07 15:32:05 PST 2010,0,14,Derek Polley,C0DEED,false"
"6555,2080,2653,false,false,null,en,false,Tue May 04 13:58:23 PDT 2010,0,31,Second Creek Publishing,C0DEED,false"
"139284,1273,124605,false,false,null,en,false,Mon Nov 14 15:10:04 PST 2011,0,62,hannah blue,000000,false"
"4028,436,104412,true,false,null,en,false,Tue May 05 18:05:11 PDT 2009,0,848,Pounding the Rock,1A1B1F,false"
"4028,436,104413,true,false,null,en,false,Tue May 05 18:05:11 PDT 2009,0,848,Pounding the Rock,1A1B1F,false"
"2765,1596,5455,false,false,null,en,false,Sun Oct 16 19:22:31 PDT 2011,0,7,Eric Trevino,C0DEED,false"
"279,369,12225,false,false,null,en,false,Tue Jan 09 19:08:17 PST 2018,0,12,Joseph,F5F8FA,false"
"3243,662,6966,false,false,Oregon,en,false,Thu Mar 01 13:20:04 PST 2012,0,8,Mike Fuentes,000000,false"
"16750,1747,11258,false,false,Land of the Free,en,false,Fri Jun 24 15:55:31 PDT 2016,0,5,Curlington Love,F5F8FA,false"
"3414,1552,3654,false,false,East- England,en,false,Sat Nov 04 06:28:38 PDT 2017,0,1,West Ham Rambles,F5F8FA,false"
"28544,1729,4802,false,false,San Antonio- TX,en,false,Fri Oct 13 07:39:21 PDT 2017,0,1,Danny Sanders,F5F8FA,false"
"14297,4300,97579,false,false,Arizona- USA,en,false,Mon Apr 06 08:40:27 PDT 2009,0,349,Becky Joy,BAACA3,false"
"1096,1403,2099,false,false,Washington- USA,en,false,Mon Jun 18 10:26:23 PDT 2018,0,0,Liza,F5F8FA,false"
"2098,368,2748,false,false,Ottawa,en,false,Mon Jun 13 06:18:53 PDT 2011,0,1,keith,C0DEED,false"
"8228,704,11306,false,false,Brentwood,en,false,Wed Jun 05 12:34:27 PDT 2013,0,10,jeffrey m. forsyth,C0DEED,false"
"5,151,1407,false,false,North London,en,false,Wed Jan 03 03:58:08 PST 2018,0,0,North London Sport,000000,false"
"5998,1584,5232,false,false,null,en,false,Sat May 06 02:40:55 PDT 2017,0,0,????Paula Vilchez????,F5F8FA,false"
"584,73,627,false,false,Doha- Qatar,en,false,Tue Jan 03 06:08:35 PST 2012,0,7,Charles Cutting,C0DEED,false"
"60918,2904,65316,false,false,null,en,false,Tue Jun 14 08:12:12 PDT 2016,0,20,Jane,F5F8FA,false"
"1576,108,8245,false,false,Elche- Espa?a,es,false,Tue Aug 28 09:45:20 PDT 2012,0,0,Pico Tres,C0DEED,false"
"27273,2727,14308,false,false, Birmingham,en,false,Thu Aug 04 11:34:29 PDT 2011,0,16,Nadeem Afzal,1A1B1F,false"
"19425,4423,106237,false,false,null,en,false,Wed Oct 13 07:03:11 PDT 2010,0,23,Charlie Runkle,C0DEED,false"
"4206,1273,1787,false,false,null,en,false,Mon May 14 03:35:41 PDT 2018,0,0,Will?,F5F8FA,false"
"1684,2258,3660,false,false,null,en,false,Tue Aug 11 12:56:07 PDT 2015,0,0,Only Me...Maybe,000000,false"
"23153,1106,11792,false,false,Leicester- England,en,false,Tue May 08 00:31:06 PDT 2012,0,16,Jack Flemons,111AC2,false"
"37511,270,19434,false,false,White Hart Lane- Tottenham,fr,false,Thu Mar 07 06:11:11 PST 2013,0,13,?????,000000,false"
"6615,1097,17496,false,false,null,en,false,Mon Sep 01 10:12:45 PDT 2014,0,13,Joe,C0DEED,false"
"630,2074,35971,false,false,Bangkok- Thailand,en,false,Sun Mar 15 08:07:36 PST 2009,0,29,Driftingcloud,000000,false"
"57476,1432,29215,true,false,Hell's Bathroom NY,en,false,Wed Dec 17 09:37:41 PST 2008,0,238,Jake Flores,131516,false"
"37513,270,19436,false,false,White Hart Lane- Tottenham,fr,false,Thu Mar 07 06:11:11 PST 2013,0,13,?????,000000,false"
"0,9,3943,false,false,null,en,false,Fri Jun 15 00:03:09 PDT 2018,0,6,SprintbaseBot,000000,false"
"18938,259,14001,false,false,Republica de La Boca.,es,false,Fri Apr 17 10:43:03 PDT 2015,0,2,23,000000,false"
"63,49,1637,false,false,New Delhi- India ,en,false,Sat May 23 07:52:50 PDT 2009,0,3,Sumantra Nag,C0DEED,false"
"23657,346,24512,false,false,Toronto- Ontario,en,false,Mon Mar 25 15:54:21 PDT 2013,0,17,MissChris ?,000000,false"
"1020,758,2019,false,false,null,en,false,Sun Apr 08 11:08:40 PDT 2018,0,0,????? #GlazersOut,000000,false"
"2044,13,296,false,false,null,en,false,Sun Apr 02 13:53:21 PDT 2017,0,0,bottle,F5F8FA,false"
"7646,410,71417,false,false,Newark- NJ,en,false,Thu Apr 23 11:30:53 PDT 2009,0,17,#ShopHeirlooms ??♂? & #LeftHandLayups ??,C0DEED,false"
"27749,1512,22474,false,false,Enugu- Nigeria,en,false,Tue Nov 15 22:17:41 PST 2016,0,3,Dr Chris Ugwu,000000,false"
"3808,179,62611,false,false,I'll Find You,en,false,Mon Dec 21 13:38:54 PST 2009,0,4,Camo,BA49D1,false"
"123583,4999,113570,false,false,K C~ Blue Dot in the ? of USA,en,false,Thu Jun 19 10:19:10 PDT 2014,0,14,??2B4USAll?,C0DEED,false"
"1534,2146,106045,false,false,San Antonio- Texas,en,false,Tue May 18 21:49:53 PDT 2010,0,79,Checho,ACDED6,false"
"4649,740,4539,false,false,cali,en,false,Sat May 30 08:45:41 PDT 2009,0,10,Brigitte  ""B"",C0DEED,false"
"3302,1223,26026,false,false,SA,en,false,Tue Dec 22 10:41:28 PST 2015,0,18,Eric Salinas,000000,false"
"4138,527,5805,false,false,Indiana- USA,en,false,Tue Feb 25 15:17:47 PST 2014,0,1,Jadon Henry,C0DEED,false"
"362,109,1161,false,false,null,en,false,Sun Aug 06 12:10:36 PDT 2017,0,0,Mohammed El Jeffrey,F5F8FA,false"
"1122,230,254,false,false,null,en,false,Thu Mar 29 12:50:20 PDT 2018,0,0,Stand Up Republic - Illinois,F5F8FA,false"
"3610,757,3699,false,false,STL- USA,en,false,Thu Jun 30 06:16:02 PDT 2016,0,3,West Ham USA ?,F5F8FA,false"
"1076,329,473,false,false,null,en,false,Fri Jun 22 20:38:22 PDT 2018,0,0,Pacers Basketball?,F5F8FA,false"
"1769,298,1051,false,false,California,en,false,Sat Oct 06 13:40:02 PDT 2007,0,3,SmittyGal,642D8B,false"
"722,107,799,false,false,null,en,false,Thu Jun 21 17:11:30 PDT 2018,0,0,osiam,F5F8FA,false"
"22380,5001,45076,false,false,null,it,false,Sun Jan 01 08:14:32 PST 2017,0,12,Z9BASKET,F5F8FA,false"
"3021,58,70,false,false,Atlanta- GA,en,false,Wed Jun 27 17:26:24 PDT 2018,0,0,Kene??,F5F8FA,false"
"14166,713,15751,false,false,ATX,en,false,Sun Oct 26 15:05:14 PST 2008,0,30,French Canadian Montana,1A1B1F,false"
"89284,7153,34239,false,false,Earth,en,false,Sun Oct 09 19:58:10 PDT 2016,0,22,(((Beth))),000000,false"
"829,658,1074,false,false,Texas- USA,en,false,Mon Jul 24 13:03:32 PDT 2017,0,0,Dan Cook,F5F8FA,false"
"151,25,2003,false,false,Sampang- Indonesia,id,false,Mon May 20 22:23:08 PDT 2013,0,1,? ?,C0DEED,false"
"2078,1225,71381,false,false,Toronto- Ontario,en,false,Mon Dec 12 18:13:35 PST 2011,0,11,Thursday Night Lights ??,1A1B1F,false"
"490,397,812,false,false,maidstone,en,false,Sun Jan 06 11:45:51 PST 2013,0,0,john groves,C0DEED,false"
"78,158,9424,false,false,Bangalore,en,false,Sun Jul 12 19:57:09 PDT 2015,0,22,Vyz,C0DEED,false"
"12085,794,5384,false,false,null,en,false,Thu May 10 19:20:00 PDT 2012,0,10,_guingamp ?,C0DEED,false"
"6939,887,2067,false,false,slapped an infowars reporter ,en,false,Wed Jun 20 21:59:33 PDT 2012,0,26,comrade cool,C0DEED,false"
"1042,561,106650,true,false,San Antonio- TX,en,false,Mon Jun 29 05:57:08 PDT 2009,0,672,KABB FOX 29,C0DEED,false"
"10563,592,6135,false,false,null,en,false,Mon Apr 23 15:07:45 PDT 2012,0,3,anna ibarra,C0DEED,false"
"1269,1820,2111,false,false,Atlanta- GA,en,false,Sun May 27 16:24:30 PDT 2018,0,2,?SZN,F5F8FA,false"
"548,368,12190,false,false,null,en,false,Thu Aug 27 18:48:07 PDT 2015,0,5,Alejandro Zagal,C0DEED,false"
"365,77,319,false,false,Fate- TX,en,false,Wed Mar 28 08:21:38 PDT 2018,0,0,Stand Up Republic - Texas,F5F8FA,false"
"8460,1707,8904,false,false,North Carolina- USA,en,false,Mon May 27 18:24:18 PDT 2013,0,1,andy trott,C0DEED,false"
"8482,1475,11272,false,false,Union County ??Hanover College,en,false,Mon Dec 05 20:57:25 PST 2011,0,3,Bryce Fields ??,232323,false"
"33133,4880,25170,false,false,California- USA,en,false,Sat Feb 28 05:16:34 PST 2009,0,9,WoZ,9AE4E8,false"
"31490,576,94338,false,false,Charlotte- North Carolina. ,en,false,Fri Nov 04 20:12:18 PDT 2011,0,15,Kyrie Curving.,1A1B1F,false"
"30,3275,48631,false,false,United States,en,false,Tue Mar 01 06:03:31 PST 2011,0,11,NBA News Now,C0DEED,false"
"702,527,135821,false,false,Soundcloud Podcast: https://goo.gl/6Pi6eb,en,false,Wed Jan 06 12:52:34 PST 2010,0,15,Podcast Tee,352726,false"
"24884,4982,25513,false,false,null,en,false,Mon Sep 20 03:33:58 PDT 2010,0,10,Dan Schroeder,000000,false"
"279,369,12227,false,false,null,en,false,Tue Jan 09 19:08:17 PST 2018,0,12,Joseph,F5F8FA,false"
"4828,218,4400,false,false,null,en,false,Sat Sep 20 20:22:54 PDT 2014,0,4,David Neal,C0DEED,false"
"49,133,1712,false,false,Bandung-Indonesia,en,false,Thu May 31 08:27:13 PDT 2012,0,1,Varrel Arya Yudhanto,ACDED6,false"
"907,1499,10628,false,false,Australia,en,false,Mon Dec 28 22:10:47 PST 2009,0,5,Andrew,C0DEED,false"
"866,226,610,false,false,Lagos- Nigeria,en,false,Thu Jul 10 16:07:41 PDT 2014,0,0,Ezzy simon,C0DEED,false"
"43782,1082,42757,false,false,Cardiff- Wales,en,false,Wed Nov 30 05:13:11 PST 2011,0,15,Ben,C0DEED,false"
"560,72,1265,false,false,Winterfell,en,false,Sat Sep 24 20:42:53 PDT 2016,0,0,醉僧,F5F8FA,false"
"6915,130,18716,false,false,Durham- United Kingdom,en,false,Wed Nov 11 15:37:00 PST 2009,0,15,Chris Parker,C0DEED,false"
"40806,1668,33611,false,false,MA,en,false,Tue Mar 24 18:21:17 PST 2009,0,5,Ksugar,C0DEED,false"
"47031,700,26360,false,false,Houston MF’N TEXAS HOE,en,false,Wed Dec 04 19:10:33 PST 2013,0,9,PatDaddy,C0DEED,false"
"1545,1458,150,false,false,Syria,en,false,Tue Jul 25 16:17:00 PDT 2017,0,0,?,F5F8FA,false"
"30,37,377,false,false,null,en,false,Wed Feb 01 22:20:44 PST 2017,0,0,Chayne Rudolph,F5F8FA,false"
"14881,3975,21924,false,false,Texas- USA,en,false,Wed Mar 14 15:22:11 PDT 2018,0,16,?FROSTBITE?,F5F8FA,false"
"206,57,157,false,false,Orange Farm- South Africa,en,false,Sat May 26 11:31:46 PDT 2018,0,0,sfiso de Dj,F5F8FA,false"
"24,108,57,false,false,Folkestone- England,en,false,Sun Jul 22 04:06:59 PDT 2018,0,0,John Gamblen,F5F8FA,false"
"7536,325,9997,false,false,Red Bluff- CA,en,false,Mon Dec 18 19:46:29 PST 2017,0,0,John Loren Hussey IV,F5F8FA,false"
"702,527,135822,false,false,Soundcloud Podcast: https://goo.gl/6Pi6eb,en,false,Wed Jan 06 12:52:34 PST 2010,0,15,Podcast Tee,352726,false"
"6887,249,10293,false,false,Florida- USA,en,false,Tue Nov 25 08:15:31 PST 2014,0,3,Moon Doggie,000000,false"
"58,31,563,false,false,Philadelphia,en,false,Tue Nov 04 12:36:20 PST 2008,0,0,freshenuf,C0DEED,false"
"10793,607,22732,false,false,null,en,false,Fri Jan 24 05:34:02 PST 2014,0,3,xxx,C0DEED,false"
"37714,365,26780,false,false,In your Palm,en,false,Wed Jan 18 17:26:30 PST 2012,0,23,NJAIII??,DCE8EA,false"
"0,363,3468,false,false,null,tr,false,Mon Jan 22 07:11:06 PST 2018,0,10,Fanatik Basket,000000,false"
"3772,1237,9634,false,false,Austin- TX,en,false,Fri Jul 24 00:26:22 PDT 2009,0,5,J.L.C,131516,false"
"9417,631,8316,false,false,California/Texas ,en,false,Fri Jul 21 23:51:12 PDT 2017,0,5,Blake (I follow back),F5F8FA,false"
"56189,4839,68255,false,false,?? ,en,false,Tue Mar 14 13:11:36 PDT 2017,0,3,America, choose grace, please.,F5F8FA,false"
"13624,424,8698,false,false,San Antonio- TX,en,false,Sat Nov 09 09:14:53 PST 2013,0,4,Christian Barrera ?,C0DEED,false"
"3081,1577,9223,false,false,Manhattan- NY,en,false,Tue Jan 26 16:03:06 PST 2016,0,4,oxolade,F5F8FA,false"
"396,63,358,false,false,null,en,false,Sat Jun 15 13:33:19 PDT 2013,0,2,Andy Park,C0DEED,false"
"498,193,8467,false,false,null,en,false,Fri Dec 10 01:31:57 PST 2010,0,0,Timi!!!!,C0DEED,false"
"4169,345,4865,false,false,Centane | Cape Town,en,false,Fri Feb 07 22:10:28 PST 2014,0,6,??????,C0DEED,false"
"30534,611,4797,false,false,Manchester- England,en,false,Thu Aug 04 16:03:09 PDT 2016,0,1,OW9,F5F8FA,false"
"6475,363,8081,false,false,Centre of The Park? ,en,false,Mon Aug 06 12:58:17 PDT 2012,0,3,Yusuf Hanga,C0DEED,false"
"0,3671,2433,false,false,London,en,false,Sun Jan 30 06:35:35 PST 2011,0,24,CPFC News,CC0000,false"
"53,36,47,false,false,Gilbert- AZ,en,false,Wed Apr 17 19:57:21 PDT 2013,0,0,Mike Kopp,C0DEED,false"
"437528,1334,447950,false,false,Cardiff- Wales,en,false,Wed Nov 16 15:30:05 PST 2011,0,119,Zeeshan Masih,C0DEED,false"
"1975,4962,3121,false,false,Hillsboro- MO,en,false,Sat Apr 08 08:44:36 PDT 2017,0,1,?? ?? ?? Scott Usher ?? ?? ??,F5F8FA,false"
"1,1039,416,false,false,Nigeria,en,false,Fri Jun 01 16:29:42 PDT 2018,0,0,Tubosport,000000,false"
"11509,359,10658,false,false,San Antonio- TX,en,false,Fri Jan 26 15:53:34 PST 2018,0,2,#ThePlug,F5F8FA,false"
"2296,649,75707,false,false,null,en,false,Fri Jun 05 07:53:22 PDT 2015,0,12,?,C0DEED,false"
"263,69,348,false,false,null,en,false,Thu Jun 29 13:52:52 PDT 2017,0,0,Bailey Mitchell,F5F8FA,false"
"1,1066,239496,true,false,null,tr,false,Wed Dec 08 02:10:11 PST 2010,0,900,Fanatik,096604,false"
"18818,1386,15039,false,false,Austin- TX,en,false,Fri Mar 07 16:33:39 PST 2008,0,196,John Merriman,E3E3E3,false"
"69217,4902,164955,false,false,United States,en,false,Tue Jul 14 06:25:56 PDT 2009,0,90,TREASON & TRAITOR=TRASHTRUMP,C0DEED,false"
"18108,1841,4084,false,false,null,en,false,Wed Jan 07 09:20:01 PST 2015,0,0,Tracey Edwards,C0DEED,false"
"1190,303,9595,false,false,Miami,en,false,Sun Jan 17 21:19:01 PST 2016,0,3,Rob,000000,false"
"9,383,34,false,false,null,en,false,Thu Jul 12 14:08:33 PDT 2018,0,0,Talkin Bout ? Podcast,F5F8FA,false"
"3157,203,11195,false,false,Texas,en,false,Wed Jul 06 18:32:20 PDT 2011,0,2,Matt,C0DEED,false"
"209358,469,32265,false,false,MM?? E?? LM??,en,false,Fri May 03 10:19:45 PDT 2013,0,62,koby,FFFFFF,false"
"1791,123,2609,false,false,null,en,false,Sun Oct 24 07:34:14 PDT 2010,0,1,Maldo14,C0DEED,false"
"12735,237,2244,false,false,H-town,en,false,Mon Jun 20 11:14:56 PDT 2016,0,0,4theH,000000,false"
"4169,345,4866,false,false,Centane | Cape Town,en,false,Fri Feb 07 22:10:28 PST 2014,0,6,??????,C0DEED,false"
"22654,5185,344310,false,false,Texas- USA,en,false,Fri Jun 27 21:05:33 PDT 2014,0,170,IM ex-GOP,C0DEED,false"
"19102,5001,21592,false,false,Philadelphia- PA,en,false,Wed Feb 01 07:11:20 PST 2017,0,15,American Patriot fighting for our democracy,F5F8FA,false"
"32623,789,35184,false,false,null,en,false,Tue Feb 09 20:17:12 PST 2016,0,20,Green_Fever,F5F8FA,false"
"16603,2692,5312,false,false,Nairobi- Kenya,en,false,Tue Jan 10 22:15:37 PST 2017,0,4,L??roy,F5F8FA,false"
"48380,404,43698,false,false,San Antonio- TX,en,false,Sun Apr 01 09:50:15 PDT 2012,0,11,five foot two?,C0DEED,false"
"8928,235,39287,false,false,San Antonio- TX,en,false,Wed Sep 25 21:02:57 PDT 2013,0,14,Mexican Montana,C0DEED,false"
"48,47,35,false,false,null,en,false,Sat Jul 14 07:38:30 PDT 2018,0,0,Katleho Tlagadi,F5F8FA,false"
"26132,795,23217,false,false,Spurs- Spurs e Fogo,pt,false,Sat Apr 01 07:49:33 PDT 2017,0,0,nilss,000000,false"
"10244,2364,29552,false,false,Oregon- USA,en,false,Fri Apr 03 17:43:48 PST 2009,0,10,Angel Goulet ?,000000,false"
"6889,249,10295,false,false,Florida- USA,en,false,Tue Nov 25 08:15:31 PST 2014,0,3,Moon Doggie,000000,false"
"37,11,56,false,false,United Kingdom,en-gb,false,Sat Feb 24 09:08:04 PST 2018,0,0,Steve Charles,F5F8FA,false"
"121947,4904,105780,false,false,Area 51- Nevada,en,false,Mon Feb 01 18:53:19 PST 2016,0,80,StandUpRepublic-WitchHunter Joe,000000,false"
"87165,522,54200,false,false,England- United Kingdom,en,false,Wed Feb 21 14:33:59 PST 2018,0,10,FF,F5F8FA,false"
"98403,2499,120085,false,false,Sparta WI,en,false,Wed Sep 03 22:37:14 PDT 2014,0,107,Cowboys Coffee Chew,C0DEED,false"
"7332,186,4512,false,false,null,en,false,Sun Sep 21 15:08:10 PDT 2014,0,2,Neil Harris,C0DEED,false"
"1269,2091,14777,false,false,null,en,false,Thu Mar 06 11:41:51 PST 2014,0,1,?????,C0DEED,false"
"9311,797,66784,false,false,Millennium Falcon,en,false,Sun Mar 25 02:05:18 PDT 2012,0,15,A.,C0DEED,false"
"190,3866,20807,false,false,null,en,false,Tue Jun 03 19:27:48 PDT 2014,0,62,Dispensable Soccer,C0DEED,false"
"29565,103,44725,false,false,null,en,false,Wed Dec 29 17:24:41 PST 2010,0,10,Kalim Ahmed,C0DEED,false"
"159790,25802,713106,false,false,null,en,false,Sun Mar 07 09:09:13 PST 2010,0,834,???MissyJo79???ΜΟΛΩΝ ΛΑΒΕ,EBEBEB,false"
"21058,240,8853,false,false,null,en,false,Mon Apr 30 03:00:57 PDT 2018,0,0,Lyn,F5F8FA,false"
"1421,487,791,false,false,So Cal,en,false,Sun Sep 26 03:25:02 PDT 2010,0,6,Adrian Adonis,131516,false"
"1545,1458,151,false,false,Syria,en,false,Tue Jul 25 16:17:00 PDT 2017,0,0,?,F5F8FA,false"
"680,31176,60655,false,false,Lawrenceburg-In,en,false,Mon Jan 17 09:42:04 PST 2011,0,67,The Grueling Truth,000000,false"
"9571,3391,14267,false,false,San Antonio- TX,en,false,Wed Jul 15 13:07:48 PDT 2009,0,51,Jay Tope, Sports Announcer,C0DEED,false"
"676,1000,26866,false,false,null,en,false,Sun Nov 15 08:00:27 PST 2015,0,5,Daniel Parry,000000,false"
"826,162,764,false,false,null,en,false,Wed Jun 27 16:20:36 PDT 2018,0,0,FuriousOne2,F5F8FA,false"
"12815,441,17966,false,false,Toronto,en,false,Mon Jun 14 13:05:05 PDT 2010,0,8,Saurob Ahmed,1A1B1F,false"
"3864,575,5658,false,false,?thailand"
"???,th,false,Tue Apr 21 01:58:03 PDT 2015,0,5,?°°PiTchaYa°°?,3B94D9,false"
"1276,111,195,false,false,null,en,false,Thu Jun 18 20:54:33 PDT 2015,0,0,Arthur Gregory,C0DEED,false"
"6426,1373,7833,false,false,Kampala ,en,false,Wed Apr 07 15:08:14 PDT 2010,0,4,Lorda Jr,000000,false"
"8085,691,1940,false,false,South East- England,en,false,Wed Nov 05 02:24:16 PST 2014,0,3,Shane thomas,C0DEED,false"
"1841,188,2791,false,false,New Jersey- USA,en,false,Thu Nov 30 21:59:32 PST 2017,0,0,TG Flvck?,F5F8FA,false"
"5,0,167,false,false,null,en,false,Sat Jun 02 04:38:27 PDT 2018,0,0,Mr. Max,F5F8FA,false"
"137,4954,47361,false,false,UK,en,false,Sun Jan 03 12:35:09 PST 2016,0,6,Bets & Stats,F5F8FA,false"
"1975,4962,3122,false,false,Hillsboro- MO,en,false,Sat Apr 08 08:44:36 PDT 2017,0,1,?? ?? ?? Scott Usher ?? ?? ??,F5F8FA,false"
"7969,211,1841,false,false,null,en,false,Wed Aug 23 07:21:40 PDT 2017,0,1,Tottenham Transfers,000000,false"
"3764,282,3389,false,false,college station,en,false,Mon Feb 10 19:57:13 PST 2014,0,4,colton chumbley,C0DEED,false"
"8663,526,24247,false,false,null,en,false,Thu Aug 02 11:47:16 PDT 2012,0,3,Jacob Lorensy ?,C0DEED,false"
"1269,2091,14778,false,false,null,en,false,Thu Mar 06 11:41:51 PST 2014,0,1,?????,C0DEED,false"
"40330,201,10102,false,false,Tallahassee- FL,en,false,Sat Jul 18 14:28:24 PDT 2015,0,1,headphones off,000000,false"
"25,114,15,false,false,Boughton Monchelsea- England,en-gb,false,Sun Jul 16 04:05:54 PDT 2017,0,0,Richard falk,F5F8FA,false"
"33535,443,11440,false,false,McHenry- IL,en,false,Wed Aug 12 20:40:40 PDT 2009,0,2,jeff,C0DEED,false"
"832,51,623,false,false,Florida,en,false,Sun Aug 04 13:37:39 PDT 2013,0,0,jb,C0DEED,false"
"3765,282,3390,false,false,college station,en,false,Mon Feb 10 19:57:13 PST 2014,0,4,colton chumbley,C0DEED,false"
"7334,1918,19495,true,false,Los Angeles/New York,en,false,Sun Nov 04 17:49:11 PST 2012,0,3503,Ron Perlman,131516,false"
"5225,5049,6256,false,false,The Upside Down,en,false,Mon Jun 11 07:17:27 PDT 2018,0,2,AVATAR! #MUFC ?,F5F8FA,false"
"3766,282,3391,false,false,college station,en,false,Mon Feb 10 19:57:13 PST 2014,0,4,colton chumbley,C0DEED,false"
"5088,546,6761,false,false,FEDERAL WAY-  USA,en,false,Mon Apr 20 15:55:04 PDT 2015,0,1,Barbara Bryon Wisdom,C0DEED,false"
"25,60,119,false,false,United Kingdom,en,false,Thu Apr 05 08:02:42 PDT 2018,0,0,FPL Whale,F5F8FA,false"
"550,2223,731,false,false,Aveley- Essex,en,false,Thu Dec 09 02:34:07 PST 2010,0,9,johnny o (Mr o),0099B9,false"
"152685,4691,74798,false,false,United States,en,false,Fri Sep 04 10:03:53 PDT 2009,0,38,Tracey Claybon,FFF04D,false"
"3365,1943,20669,false,false,West Coast So Cal,en,false,Mon Aug 22 17:03:55 PDT 2016,0,12,Notoriousjrs,000000,false"
"2193,2429,1979,false,false,Portland Oregon,en,false,Tue Nov 09 12:17:30 PST 2010,0,1,Kathy McFerrin ??????,C0DEED,false"
"135563,1757,166297,false,false,EARTH,en,false,Sat May 09 09:08:04 PDT 2009,0,296,Woman Voter,ACDED6,false"
"53515,2461,62619,false,false,NoVa,en,false,Mon Oct 23 11:48:37 PDT 2017,0,3,giddyupgirl,F5F8FA,false"
"41735,2332,27688,false,false,Enugu- Nigeria,en,false,Wed Sep 20 12:38:43 PDT 2017,0,10,Ugwu Somto,F5F8FA,false"
"35029,129,43790,false,false,snapchat: msn17,en,false,Wed Jan 04 00:04:00 PST 2012,0,8,Musstafa Niazi,000000,false"
"10898,646,70821,false,false,null,en,false,Mon Jul 04 22:14:16 PDT 2011,0,2,Matt,C0DEED,false"
"117,59,761,false,false,null,en,false,Thu Jun 29 03:10:52 PDT 2017,0,0,VGSA,F5F8FA,false"
"342,364,10568,false,false,St Pete Beach- FL /Asbury Park- NJ / Brooklyn@??,en,false,Sat Aug 01 17:35:56 PDT 2009,0,12,Paul A Kowal,022330,false"
"1,1201,6640,false,false,England,en,false,Fri Apr 22 10:24:34 PDT 2011,0,3,Spurs Tweets,EDEDED,false"
"71470,5000,197268,false,false,Chicago,en,false,Fri Jun 05 13:11:35 PDT 2009,0,236,Linda Shelton,648A2B,false"
"2157,682,4330,false,false,Everywhere,en,false,Tue Oct 31 18:15:52 PDT 2017,0,1,BizzaroAlexJones,000000,false"
"70490,4998,21304,false,false,CALI  USA,en,false,Thu Apr 30 21:00:21 PDT 2015,0,5,??JunglePlum??,C0DEED,false"
"1870,2273,2821,false,false,Buffalo- NY,en,false,Sat Mar 03 08:38:37 PST 2012,0,66,Emir Skalonja,1A1B1F,false"
"39083,861,8013,false,false,A Constant State of Fear and M,en,false,Sun Mar 29 15:42:12 PST 2009,0,13,druv,000000,false"
"6,2455,4230,false,false,Liverpool,en,false,Sun Jan 30 05:22:30 PST 2011,0,4,Toffees Updates,0404DE,false"
"63096,3537,86829,false,false,null,en,false,Sun Jul 07 11:16:14 PDT 2013,0,92,Lori Williams,C0DEED,false"
"15660,199,3092,false,false,Rt merchant,en,false,Mon Aug 22 15:07:32 PDT 2016,0,0,@pogpass,F5F8FA,false"
"1282,148,1044,false,false,null,en,false,Fri Mar 20 23:56:56 PDT 2015,0,0,TJ,C0DEED,false"
"67152,5000,105976,false,false,Nowhere (Middle),en,false,Thu Nov 17 02:58:28 PST 2016,0,19,Michael K. Ferrante,F5F8FA,false"
"45505,654,35483,false,false,Jupiter- FL ( Canadian Born ),en,false,Sun Aug 21 18:27:18 PDT 2011,0,6,Cathy Potter,C0DEED,false"
"691,137,708,false,false,Sheffield- England,en,false,Tue Jul 10 09:19:20 PDT 2018,0,0,???? Sweeney,F5F8FA,false"
"1,5023,5549,false,false,Merseyside,en,false,Sun Jan 30 10:16:15 PST 2011,0,22,Everton News,1111BB,false"
"21882,2262,16808,false,false,Michigan- USA,en,false,Wed Sep 28 19:39:02 PDT 2016,0,10,Suztripp ?MeMyselfAndIrene?,F5F8FA,false"
"559,298,305,false,false,To be decided...,en,false,Thu Dec 26 17:51:06 PST 2013,0,0,Fredrick DPaul Green,C0DEED,false"
"5632,301,1593,false,false,null,en,false,Sun Jun 11 09:17:56 PDT 2017,0,0,xcheck2,F5F8FA,false"
"18065,3074,29243,false,false,Greenville- TX,en,false,Tue Nov 04 18:04:28 PST 2008,0,7,Robert Brown ?,C0DEED,false"
"14175,2277,9000,false,false,Newark- DE,en,false,Mon May 28 15:45:18 PDT 2018,0,0,??Proud Black American,F5F8FA,false"
"66982,340,75460,false,false,In the Ether,en,false,Mon Jan 05 02:49:40 PST 2015,0,24,incohetur??????????,C0DEED,false"
